id_cliente,data_transação,categoria_produto,idade,genero,preco,quantidade
da7ff289-60f5-4292-98fa-00a216c0a9b4,17/03/2024,Eletrônicos,25,Feminino,1278.74,1
b8650e45-711c-4b5e-87be-504e40920625,17/04/2024,Livros,22,Feminino,95.49,1
8578c882-8629-485e-b46f-2242d88f2de3,24/02/2024,Casa & Cozinha,69,Feminino,343.2,1
c03c32f9-4ef8-4820-b23e-f201a24ff1f7,02/01/2024,Eletrônicos,26,Masculino,3438.66,2
2c722a6a-1623-4a16-a321-0e05e7f25afd,30/01/2024,Casa & Cozinha,64,Masculino,420.0,1
c0e2512b-f4ce-4fe2-a477-1ad68fd19ab6,24/03/2024,Livros,38,Feminino,173.47,2
1c177e01-3170-4765-bae8-f6f12d4ff7f7,01/02/2024,Eletrônicos,45,Masculino,3652.08,2
e7a5580a-f271-42f8-a2cb-148329919666,10/03/2024,Roupas,63,Masculino,268.54,4
fcb4842e-6208-4db5-9c6a-d2af78e8a420,19/04/2024,Livros,21,Masculino,21.97,2
ce6348b0-3916-4a42-963a-9e647eba03ff,04/05/2024,Livros,41,Feminino,160.71,2
7baff5a4-8bb2-4043-94d3-33180027e0c5,01/05/2024,Livros,25,Feminino,176.76,2
8a9cbd93-a4aa-4d15-a53c-59db8560573f,19/04/2024,Roupas,69,Feminino,22.93,1
1c0a9461-cf60-4d4e-bd6c-6b6c2560a2d7,30/01/2024,Eletrônicos,34,Masculino,4995.84,2
7b370b84-f40f-4a68-bde3-0a3f1e68b880,14/02/2024,Casa & Cozinha,51,Feminino,590.84,1
7757b39d-cff4-4514-bb90-5041f16049b6,24/04/2024,Eletrônicos,37,Masculino,1452.75,2
6e43cc75-a5a2-4529-b8c2-77880e10a3de,05/04/2024,Casa & Cozinha,33,Feminino,739.38,1
b66f77f6-9cd2-49ff-a684-718cd0f2f8ea,13/04/2024,Roupas,27,Masculino,12.5,2
3c57f93f-e68c-46d3-9f4b-1231a06e5809,17/04/2024,Eletrônicos,51,Feminino,4486.58,1
86429438-23d1-4344-8215-99225afa48e8,13/05/2024,Roupas,60,Masculino,87.86,4
9843675f-ab92-47b8-9448-d4831134db9a,25/03/2024,Casa & Cozinha,27,Masculino,878.07,1
bee355de-7e39-442d-aeb6-618cbeedec6d,24/03/2024,Eletrônicos,47,Masculino,3306.02,1
9a36b1f9-8fa8-4758-8a39-e77ae0ba6de5,26/02/2024,Livros,47,Masculino,159.26,1
3b2aa6ec-221b-48e7-a5e6-9cfcee255ec7,06/05/2024,Eletrônicos,68,Masculino,1625.93,2
e3ac5bdc-9b8d-4fc4-b1cf-98e352805240,11/05/2024,Roupas,42,Masculino,217.97,2
2c2a64d7-f0e6-4691-aacc-1e036ee7434f,23/04/2024,Livros,63,Feminino,27.94,2
f8a1361f-106b-4f98-b1b0-bd062448cfef,23/03/2024,Roupas,60,Masculino,214.23,4
4d5e5c85-1214-4856-b41d-dce2c0714fc4,02/03/2024,Alimentos,58,Masculino,46.37,1
38de7c21-392c-4309-bf3d-069dcf498ba2,12/02/2024,Alimentos,24,Masculino,8.83,3
9492a882-6014-4e13-b3e4-0c8bdf57d160,21/01/2024,Alimentos,64,Feminino,10.25,8
eaa2b778-d34b-479a-a82d-e9a82583a2ea,16/03/2024,Roupas,37,Masculino,171.6,3
4c57abb8-d976-415d-b955-4199fab913cd,24/01/2024,Alimentos,34,Masculino,7.09,1
16553a96-33d6-48f7-a9dc-8cc1d312d78d,16/01/2024,Casa & Cozinha,20,Masculino,443.61,1
7af1400f-2809-4510-b70a-e09404db3b24,03/05/2024,Livros,64,Masculino,42.09,2
1a2a8610-637c-44c5-9f19-0a07e5362a31,02/04/2024,Roupas,63,Masculino,149.56,2
6f15f15c-b751-49a8-aed1-93f10be2cccb,01/05/2024,Alimentos,57,Feminino,16.18,4
b18d2ff8-6a4e-4621-8567-8fafcbb9be5e,27/02/2024,Alimentos,53,Masculino,26.4,3
b8708ea7-3a4c-42d7-b062-7ade62841cd5,01/04/2024,Casa & Cozinha,43,Feminino,877.53,1
b8bf8849-5eda-4518-971f-67587a6f2529,15/04/2024,Livros,27,Masculino,147.48,1
8e8a80df-4c05-423a-b358-db502e4f9511,06/04/2024,Eletrônicos,51,Feminino,4756.96,2
38965178-0eec-4dfe-b43a-d87744d77234,18/01/2024,Eletrônicos,31,Masculino,2766.86,1
2b63586f-6514-4141-aeea-475488d2671d,20/03/2024,Roupas,25,Feminino,112.95,3
85ee758c-17c1-458a-b989-a5ca3ef38fdc,07/03/2024,Eletrônicos,44,Masculino,1664.17,1
5b571466-f6b8-429a-a9e2-d39d925a5e0c,05/03/2024,Alimentos,27,Feminino,33.56,3
a2d6d3bf-ab29-4966-89b2-038964de35a6,19/02/2024,Roupas,67,Feminino,283.45,1
a7ae46fb-b668-4db6-ba4f-128988ff87a7,07/03/2024,Alimentos,32,Feminino,39.41,8
ca848861-c8c7-44ff-866b-cbbc6c915f13,11/04/2024,Roupas,54,Masculino,69.77,4
be2fabb4-1ce2-4f8c-ab18-b9631a58445a,24/02/2024,Alimentos,39,Feminino,45.2,3
63305008-61ed-4140-a47b-f37a7c9f2ac4,17/03/2024,Roupas,62,Feminino,223.3,4
def2b748-0bb0-4fc9-a0c0-80d2109fb733,13/03/2024,Livros,67,Masculino,29.95,1
e4981c9b-1aa9-4463-8f45-cf45eb8f8c38,26/03/2024,Casa & Cozinha,48,Feminino,1126.64,1
e74e189f-61ec-48e8-967a-f02e7074ff77,02/05/2024,Eletrônicos,19,Masculino,1802.1,1
82283bc3-88f4-450f-8ad2-28813b854bcd,17/04/2024,Casa & Cozinha,62,Feminino,838.82,1
3a70de03-e1cd-46fe-9e0a-fee2b5d5ab62,02/03/2024,Eletrônicos,48,Masculino,1851.04,2
cf4d76dc-d66d-4031-a433-14423b1a3a15,22/03/2024,Roupas,31,Masculino,34.38,3
011b12f1-bb9c-41de-b11d-68383b81653d,15/04/2024,Roupas,27,Masculino,232.89,3
4ec59f22-0149-4dd1-a799-9bf318a8faa6,01/02/2024,Livros,47,Masculino,166.59,2
a08d9aeb-98f1-44f1-a5ff-b2d1b2a3ebb1,27/01/2024,Alimentos,53,Masculino,15.44,6
dc7b68e4-b9f7-466b-982b-ea296481db50,13/03/2024,Roupas,64,Feminino,79.5,2
94905d22-05fa-4097-9cee-136de396db32,07/02/2024,Eletrônicos,57,Masculino,2434.81,1
c83708c1-1afb-409b-84c1-d60df7e5474a,08/02/2024,Roupas,32,Feminino,245.33,1
6d7fffcb-4a28-4317-b0d6-a8f3d668f244,27/01/2024,Casa & Cozinha,31,Masculino,300.45,1
9ca4b492-e99c-4b11-aa9b-e757682a146f,26/02/2024,Alimentos,48,Feminino,41.39,3
175ffdee-177e-43a5-95a2-572be0faca39,07/02/2024,Casa & Cozinha,46,Feminino,1399.54,1
a586606f-c446-4ae7-98a9-e5e4073124cc,22/04/2024,Livros,44,Feminino,114.49,2
559040ff-4379-405d-8a0c-9621d5cd31b3,19/02/2024,Livros,38,Feminino,16.78,2
708d0f87-d903-4a4a-9618-d93adcc6f3e2,29/03/2024,Eletrônicos,26,Feminino,1712.99,2
6c80d969-f883-45fc-b73b-95fc2f8ee5f5,01/04/2024,Roupas,37,Masculino,42.3,2
4d9efb72-1a83-4107-919a-7d32492572a5,28/01/2024,Casa & Cozinha,52,Masculino,537.07,1
e481838d-7cb6-4c8c-87d1-0d2aefa8e9ed,22/02/2024,Livros,32,Masculino,163.3,1
a6fc8bbf-0274-4b13-a383-e57f41d55a08,17/03/2024,Livros,41,Masculino,15.86,1
67117d50-9557-4b96-876b-7b4b17ccbd76,19/04/2024,Eletrônicos,66,Feminino,1777.21,2
3752d393-dd18-477f-bce2-9be822ed0102,12/01/2024,Roupas,33,Feminino,159.92,3
9a636616-887c-4615-addf-85914475008f,06/05/2024,Alimentos,53,Feminino,44.33,1
a4f16576-1c0a-46e9-8a39-85e1d9a7e1f4,06/04/2024,Roupas,28,Feminino,82.49,4
4eb6930c-f2ca-4ea5-9e3f-55148fe13a94,16/02/2024,Livros,25,Masculino,156.77,1
2ca2869c-9b03-4df8-b536-a0a8bfb00e1c,07/04/2024,Alimentos,20,Masculino,31.26,2
2ff71e7b-841e-4efc-aa65-7c1745f469d6,28/02/2024,Roupas,36,Feminino,206.15,3
620d2403-e687-4903-82b4-8d61ccfdffc8,11/03/2024,Alimentos,63,Feminino,43.78,6
62b41a60-b238-4a85-88de-b6021f046164,24/04/2024,Eletrônicos,58,Feminino,618.87,1
0bc69d8d-0bd3-4f8d-8389-bf5e16f9acd5,29/04/2024,Alimentos,20,Feminino,28.84,6
9b8d8bf0-2cde-49ff-baed-487ad267b8ed,17/04/2024,Alimentos,53,Feminino,38.62,5
aaf15be0-2a74-49b9-8304-26d49f9fad43,15/03/2024,Roupas,42,Masculino,266.53,2
dd768bea-b555-4739-a303-5ec5306e1c44,08/04/2024,Livros,53,Masculino,30.88,2
ddf8aa7c-9e5b-4483-8abc-8cd42183ba66,18/03/2024,Alimentos,28,Feminino,20.37,9
5990eecd-e5ac-412f-976f-303f849d8f9e,01/02/2024,Casa & Cozinha,68,Masculino,302.12,1
c67e940b-ba55-4bb3-a72f-9002e98904e5,30/01/2024,Eletrônicos,33,Feminino,4257.2,1
5ac5f906-73c3-45e8-a5c7-ae6009d01c95,23/03/2024,Casa & Cozinha,34,Feminino,1314.58,1
8cfe11e7-43f8-40aa-b47b-0b40999d0ffd,10/05/2024,Livros,59,Feminino,99.3,2
7ff07485-e805-4693-9f70-d6914b69ad1b,27/01/2024,Alimentos,41,Masculino,5.94,1
6c387a86-57ea-4575-914e-31b2877b4329,20/01/2024,Alimentos,34,Feminino,9.6,2
a632f4a0-0880-4c0d-92a2-564416701012,08/05/2024,Eletrônicos,65,Masculino,3309.61,2
2945173d-464a-43aa-bebd-5b3c0567b7c4,16/01/2024,Roupas,37,Feminino,294.96,4
4ba60930-0b1d-4075-b789-ec964bddbd78,16/04/2024,Livros,39,Masculino,168.58,1
cce9fde7-8924-4994-8fcc-ac0aa94a53aa,28/02/2024,Alimentos,23,Feminino,40.91,3
89648df9-5c4a-41e2-ab35-4cbdc1b20c80,13/05/2024,Casa & Cozinha,24,Feminino,743.36,1
f915307a-7099-4e64-8156-b135a426b8e6,05/01/2024,Casa & Cozinha,31,Masculino,1480.78,1
41ae0b83-a95b-4e99-b309-9dbd43f5d75d,15/04/2024,Roupas,28,Masculino,249.24,4
36da57db-f57b-4bb1-bc3f-63c5e9d6d3f9,19/01/2024,Eletrônicos,29,Masculino,2010.44,2
0c71ffe9-7af3-44b5-9980-4de5b49d711b,21/04/2024,Alimentos,63,Masculino,38.68,4
785cdddb-74bd-40ef-b92e-2e16e1edfb24,22/01/2024,Casa & Cozinha,22,Masculino,762.28,1
84ce7f00-317a-4ff5-a8d7-764a35555b0f,27/04/2024,Livros,22,Masculino,133.79,1
e80b6451-a56b-4aa0-b181-79af84d0a920,29/04/2024,Livros,37,Masculino,194.16,1
d0f66b1a-04a5-4fb2-911b-bc0f5c4762fa,10/05/2024,Roupas,32,Feminino,81.47,3
1be546eb-bf47-46d4-b264-c9b7485adeb3,24/01/2024,Casa & Cozinha,43,Feminino,1233.5,1
1089d6fb-a0bc-433b-bbb4-b2a1f0079ef0,13/05/2024,Alimentos,50,Masculino,31.57,5
92cc8d37-bf8f-4132-974c-d4e2bcca4afb,26/04/2024,Alimentos,47,Feminino,47.75,4
82949a2e-5bac-4c58-a98a-85edfd5545f0,26/01/2024,Livros,41,Masculino,31.22,1
4b74552d-1bbc-43af-b2e0-9cef419230b0,20/03/2024,Livros,40,Feminino,145.34,2
eb756639-6f1c-4c5d-b137-84674f4b5dd7,31/03/2024,Roupas,26,Feminino,20.77,1
64ddb0ca-c94c-4626-98ed-7e840fd39d9e,02/04/2024,Roupas,20,Masculino,81.5,2
f4ba7e28-12ca-4451-8274-ccbb8e9ff4d6,05/04/2024,Roupas,53,Masculino,103.05,4
1389f6a4-e0ae-45e0-8ee6-83f52f95e081,19/04/2024,Roupas,65,Masculino,135.35,4
3240e2de-ef1d-44ca-8cb1-cbdf030d333b,03/01/2024,Livros,24,Feminino,193.23,2
e988a99a-dc1b-4a1d-813a-2b5a04b70379,31/01/2024,Eletrônicos,39,Masculino,804.21,1
4725d7c6-bb90-442f-aada-e5c320309390,20/02/2024,Livros,31,Feminino,37.95,2
8def07ba-2d47-47c8-814e-f74dd486a407,26/03/2024,Livros,65,Masculino,44.59,1
708c66a0-f541-40ca-afd0-e9e52486f9f8,10/03/2024,Livros,46,Feminino,87.68,2
790a12f2-7c28-41ae-a5aa-7c0e948f5587,23/03/2024,Casa & Cozinha,67,Feminino,278.91,1
ca87ae06-0bea-4290-a237-4f3d42344971,08/03/2024,Casa & Cozinha,33,Feminino,1455.05,1
4690c041-eefc-4b2b-bfe7-d8cc6f4218fb,09/01/2024,Casa & Cozinha,65,Masculino,927.81,1
532c4865-65b5-462a-b9c9-cce9805874e0,28/02/2024,Livros,51,Feminino,163.59,2
a8419202-8c7f-405e-a5b6-3b75211fb2b1,01/03/2024,Alimentos,27,Feminino,39.76,5
f78ecbfc-9ea9-4d80-b5ec-422e3407c413,12/03/2024,Casa & Cozinha,24,Masculino,1059.07,1
1b446f73-feab-4e29-a014-3d768259a8c2,11/02/2024,Eletrônicos,42,Feminino,4569.84,2
91d3d67d-b838-47cc-b7e1-4fc025c0ef58,29/03/2024,Roupas,44,Feminino,271.69,1
dc896b81-b5ea-4282-9cea-434d6333a865,24/02/2024,Alimentos,32,Masculino,10.75,6
3b75e67a-a734-4115-ad01-dca61a7edc0a,16/03/2024,Casa & Cozinha,49,Masculino,1372.51,1
3ec0b098-067e-4c81-9802-f264118bd0c9,12/04/2024,Alimentos,45,Feminino,28.58,3
b3733643-6d1b-426c-a86a-7a55b074ae07,24/03/2024,Casa & Cozinha,26,Feminino,548.49,1
2fb3dba8-3b7e-4e4d-aad0-a1ffb20f3576,05/05/2024,Livros,24,Feminino,123.66,2
1618239b-dfbd-463f-a3ab-d7d682dad167,08/03/2024,Roupas,33,Feminino,91.46,4
7b5bf91c-8f05-468a-8b4b-b6330c0b7bcc,09/04/2024,Roupas,43,Masculino,148.91,4
efa88566-5c5c-4159-b18e-d8f0a796c275,06/01/2024,Eletrônicos,52,Masculino,4173.97,1
81f14d9b-1c54-439b-9682-8cec66f688b0,28/04/2024,Alimentos,34,Masculino,6.45,6
f15a1fc9-400b-483e-9b8a-554a3ba51c18,02/01/2024,Roupas,40,Feminino,63.1,4
6564bec0-5429-4486-a55d-98d89918d5ad,04/04/2024,Casa & Cozinha,25,Masculino,1443.56,1
eaa20188-d5c1-41cb-bade-e7e1b114aadb,24/03/2024,Casa & Cozinha,19,Feminino,778.63,1
a82b717c-4f53-4b9b-9ccf-e41d7a3e0a38,11/05/2024,Livros,48,Masculino,64.15,1
c002e400-c6c0-4196-ae30-d145a9d094aa,04/04/2024,Roupas,69,Masculino,277.75,4
4faa85dc-2bdc-49e1-b9c5-dc33ed8148a1,18/02/2024,Roupas,49,Masculino,274.25,2
ed96cc36-6e3b-4b70-8da5-ab361f95d310,10/05/2024,Livros,46,Feminino,13.63,2
03ac5340-588e-40a4-b39a-9747c02486b2,27/04/2024,Casa & Cozinha,20,Feminino,671.22,1
0e174d16-1365-4c39-b940-57dd0b55c82f,21/02/2024,Casa & Cozinha,25,Feminino,1386.67,1
ad07f50a-73d2-4804-b9b9-6c39fb12a4c6,20/03/2024,Roupas,19,Feminino,62.13,4
d07983c4-4800-40f7-9dad-aba90764ea0b,26/02/2024,Eletrônicos,48,Masculino,3101.96,2
f6f6183d-58fe-4c2c-9b96-7e3bd4d74062,13/01/2024,Livros,68,Feminino,67.55,1
1c775296-c4f8-418e-8901-5f614c58fdff,12/03/2024,Livros,66,Masculino,148.63,1
18caa306-28a2-4248-a108-cf7975bea658,29/04/2024,Livros,54,Masculino,35.86,2
bbaef49e-a8f3-46f6-bea7-42e321901901,18/02/2024,Eletrônicos,37,Feminino,3182.24,1
753085bd-d660-425e-bbeb-6602f8cab9b4,27/01/2024,Livros,46,Feminino,5.0,1
b081f7e5-c594-4f12-813e-c7e966d62fe7,15/04/2024,Casa & Cozinha,34,Feminino,528.33,1
88c92e93-80db-415a-b309-3166b8cf7ce4,17/02/2024,Casa & Cozinha,27,Feminino,410.81,1
04bce492-4fed-41ae-9a7c-eebf4e8ff23a,03/03/2024,Livros,58,Feminino,45.92,1
98c21d3d-b85a-4e11-98b2-878e8c34f1d3,06/05/2024,Roupas,39,Masculino,259.52,4
850841da-a8d6-4540-ae68-7716acf03eb9,10/05/2024,Roupas,23,Masculino,275.29,3
77ae89b6-a063-4610-8a64-40e0b98c3cee,12/03/2024,Alimentos,60,Masculino,38.98,3
e91b9215-ae09-4a8c-9194-ad32d6e63baa,21/03/2024,Livros,51,Feminino,120.07,1
142d70ff-b06e-424f-8f4f-e2fd4cb81fc1,23/02/2024,Casa & Cozinha,48,Feminino,500.11,1
e7dbf9af-e42f-43ff-8f78-51cec2b76bc7,03/05/2024,Casa & Cozinha,29,Masculino,557.14,1
172398ad-9502-43d5-a309-bb5f85c7e7ff,20/04/2024,Casa & Cozinha,29,Masculino,602.86,1
008d2ef3-c786-4981-82a9-3be094d57a3d,05/01/2024,Roupas,33,Feminino,235.33,3
8a71454e-de3c-411f-a5c0-e2053df8af5e,29/03/2024,Casa & Cozinha,42,Feminino,528.75,1
90604575-1cc3-467f-bda6-0d2db4c555ac,13/05/2024,Casa & Cozinha,39,Masculino,1465.41,1
278870bb-5236-4637-a98f-dee23deeefe5,19/01/2024,Casa & Cozinha,44,Masculino,1235.4,1
ff884b8f-1b5c-4c66-a462-8e4a10df6eb3,12/01/2024,Roupas,41,Masculino,299.92,1
b5d6a730-e4d6-4045-88d9-a326a2f0ade3,12/01/2024,Roupas,29,Feminino,143.16,3
cc6ee699-eae1-4722-9d5c-d3b5d7922204,06/03/2024,Alimentos,70,Masculino,31.52,7
d56eca38-eb44-4e04-abed-288e61581c73,11/04/2024,Casa & Cozinha,35,Feminino,564.52,1
325f2462-4deb-4504-b0f6-ce74db158952,31/03/2024,Livros,62,Feminino,122.73,2
496e5378-1fd4-4616-8375-51ec809903b6,18/02/2024,Livros,64,Feminino,194.91,1
a454f624-4781-453c-8d7e-4839c956c21a,12/02/2024,Casa & Cozinha,33,Feminino,239.49,1
9da730ed-b60a-4c76-acf3-37979c8a65c2,26/02/2024,Casa & Cozinha,21,Feminino,576.08,1
05f21865-e7cc-4c0d-bdf4-fc412107e209,15/04/2024,Livros,29,Feminino,59.85,1
f2257686-d8c0-4a6f-98b6-5d46560ae8eb,18/04/2024,Livros,66,Masculino,196.56,2
98669087-93bb-4a8a-ac59-e123447c0c21,30/03/2024,Livros,50,Masculino,30.87,1
0971951c-af67-4619-8c3b-bd83ac988557,16/01/2024,Casa & Cozinha,39,Feminino,1256.07,1
ddfd19ac-9832-435a-8a05-0a4df636c7e8,30/04/2024,Roupas,35,Feminino,89.62,4
e25c6146-7192-4670-96b2-f17bca4f82bb,26/04/2024,Alimentos,65,Feminino,43.73,3
adf02c57-c2a0-4060-ad55-7d2d2653f547,01/04/2024,Livros,50,Masculino,100.11,1
9152e8b2-0782-4eed-bb3c-d9b62e9faaba,18/02/2024,Eletrônicos,44,Feminino,1590.17,2
926e69c4-1379-4a9b-b9d5-3febd64e0eb8,20/02/2024,Alimentos,59,Masculino,36.94,9
0db2ad60-28d4-41e7-ab60-2b128259529b,22/04/2024,Eletrônicos,36,Feminino,4287.11,1
a8f43090-385f-4494-9a11-a69cedfddeba,09/03/2024,Roupas,65,Feminino,146.34,4
d922c9b0-9250-45f1-b347-8761a046ca97,15/01/2024,Alimentos,31,Feminino,37.13,6
1e6730c6-8752-41af-b711-be51082b379e,03/05/2024,Casa & Cozinha,42,Feminino,436.06,1
ea09cd06-79bc-4618-85a1-acaf1124dd17,03/04/2024,Roupas,51,Masculino,281.91,2
20642d65-401b-4554-9ad2-68ef71ce8497,01/03/2024,Eletrônicos,41,Masculino,934.02,1
d1a0d52f-99ff-4a6a-b731-73d4d618bc61,27/03/2024,Casa & Cozinha,55,Masculino,488.54,1
bf8090ce-1155-4006-86d0-1abf93a6766a,05/05/2024,Alimentos,40,Feminino,17.98,7
58761980-4dfe-4c77-b2a4-806a3fbfe895,07/01/2024,Casa & Cozinha,22,Feminino,398.58,1
096ffaf2-87fa-485c-b076-52e44e468af6,15/03/2024,Roupas,61,Feminino,127.94,2
2157e484-ddf0-41ee-9755-da796b7966c4,05/05/2024,Eletrônicos,53,Masculino,2559.81,1
5e4ab51c-ca87-4cec-9d2c-d9e50185b30d,06/04/2024,Alimentos,41,Feminino,28.34,1
135c2ae8-7314-4d56-a565-7d355bac7332,30/04/2024,Roupas,53,Feminino,21.83,3
663b7690-b24c-4e52-a1a2-7133d722d4a5,09/02/2024,Casa & Cozinha,22,Feminino,484.84,1
8a601b8d-61c6-469f-a33a-93c3771e34bb,01/03/2024,Casa & Cozinha,56,Masculino,1250.09,1
e4d3e0b8-7671-4a78-bbd2-bda9e2c4384d,21/02/2024,Roupas,23,Masculino,245.08,4
29787061-8c03-46a1-8808-830869730fd7,13/01/2024,Casa & Cozinha,62,Masculino,629.01,1
359cd595-d17c-4f24-b662-24cc16f8abad,27/01/2024,Eletrônicos,53,Feminino,2575.28,2
d7f11932-7486-4eb7-875f-3ca8a1381071,18/01/2024,Roupas,62,Masculino,63.2,1
9bfe97bf-f8d9-46bc-9b48-de7d9150c48e,24/03/2024,Roupas,21,Feminino,248.42,1
c2da5587-2329-4270-a09a-28361b6b768b,12/04/2024,Livros,27,Masculino,191.55,2
05ff2da7-5183-4b76-b597-ab65f81b764a,02/05/2024,Eletrônicos,69,Feminino,1811.09,1
165c222a-24cc-49da-a5d7-14d1dc87ae32,15/03/2024,Eletrônicos,18,Feminino,4018.72,2
869bff6e-bf2e-4785-8c41-fca2eead4d28,14/03/2024,Eletrônicos,38,Feminino,2085.75,1
1c177cff-b6cf-4858-a4bf-dcc199955d2c,17/03/2024,Eletrônicos,57,Feminino,511.85,1
890dff87-4e81-4fbe-9545-e357c05a5e36,02/02/2024,Alimentos,56,Masculino,31.99,1
f558894a-1987-4040-9a2d-92aceb5f3062,20/02/2024,Alimentos,54,Feminino,23.47,8
85e6ce49-3a33-4aeb-b736-8aa79b21f295,23/01/2024,Eletrônicos,20,Masculino,3912.96,1
0d5ce46e-c15b-46ac-9a93-56a41439f740,13/01/2024,Livros,64,Feminino,151.01,2
e8af70e8-8caa-4cbc-96ba-0e7502eee3af,21/02/2024,Livros,48,Feminino,189.48,2
e9e67a71-e424-4b18-9d28-f63e090e67cc,24/04/2024,Roupas,44,Feminino,136.97,3
fc9acc0d-cd6f-4b2b-9bad-1d8ce3df1390,07/05/2024,Casa & Cozinha,34,Feminino,827.27,1
daa61e6d-015f-4e30-be05-3704a26b671c,12/04/2024,Eletrônicos,40,Feminino,2301.82,2
273be33d-7ba9-43d4-b194-dfcc42622354,02/03/2024,Alimentos,30,Feminino,18.36,9
57b6c50c-9473-4923-b1c3-0cd6ee35cf43,27/03/2024,Roupas,64,Feminino,194.97,2
295b6b2c-bc19-4529-9303-afdb72b3fcd2,18/02/2024,Eletrônicos,44,Masculino,4226.17,2
056cf9b8-7c93-44e9-8e3d-eed4c6e54502,22/03/2024,Alimentos,68,Masculino,12.1,5
9b5d8cca-72e7-4e7e-a7e0-1d9ccf4e340e,01/01/2024,Casa & Cozinha,37,Feminino,1476.39,1
d83064f2-4de7-425a-b498-215b46244ee3,26/01/2024,Eletrônicos,63,Masculino,3577.13,2
9ff7ee99-a83c-4d5b-8b75-05af4d465048,09/03/2024,Roupas,70,Masculino,236.23,3
17572748-ca60-436e-9190-3d19c161fc54,31/01/2024,Alimentos,30,Masculino,49.95,5
8bbe6930-2421-4760-be30-4612a03d8ccf,02/01/2024,Eletrônicos,61,Feminino,2768.14,1
fc72a6b3-f606-4949-9b49-d95bf6995da7,23/04/2024,Eletrônicos,41,Masculino,820.81,2
c86fc0bb-c5b2-4f50-b687-b0e418ed42e8,19/01/2024,Roupas,58,Feminino,239.18,3
83745e4f-449e-4d9b-951d-da37397f9a50,02/03/2024,Casa & Cozinha,20,Masculino,1332.0,1
7f062712-0e5c-40b7-9bb5-08af797efe66,20/02/2024,Casa & Cozinha,60,Masculino,411.12,1
dbcc985a-4a89-4639-80be-ede6579b30e8,08/03/2024,Livros,27,Feminino,9.71,2
ed417f96-057f-471c-80f3-7e04c4581607,08/01/2024,Alimentos,18,Feminino,11.11,7
2df923a1-9bd0-4948-9809-7bc9230684c3,09/03/2024,Roupas,66,Feminino,103.95,2
5507b1ce-c6f6-43a2-b170-64c83f55f133,27/04/2024,Casa & Cozinha,30,Masculino,1401.57,1
9710bf20-7fa8-42ae-941b-57b758d62efb,28/01/2024,Livros,31,Feminino,5.48,2
8a17235b-3973-425f-ac39-88ba21600412,01/02/2024,Roupas,50,Feminino,243.1,3
0af48887-f4c1-4da3-863e-49411c4c1039,16/04/2024,Eletrônicos,19,Feminino,4346.85,2
23ca8d1d-cb27-4b3e-8b59-b64e0768a257,15/03/2024,Casa & Cozinha,19,Masculino,1254.37,1
5b0b6ce5-d3bc-417a-9778-52a39886f287,29/02/2024,Casa & Cozinha,56,Feminino,306.88,1
491ac53f-f0e2-4297-9b7d-28b603ed91eb,03/02/2024,Casa & Cozinha,58,Feminino,1082.95,1
c4b37ece-1c94-429d-85dd-6ae9c5d5d3e8,05/01/2024,Livros,48,Feminino,191.01,2
b3dd11b1-e9ce-47e4-af7d-e43b30ff5afe,01/05/2024,Alimentos,21,Feminino,10.42,5
8799cd35-7362-4874-89e7-14301c39dceb,14/02/2024,Livros,51,Feminino,11.18,1
db13489a-4767-4f7c-9432-a402f5417d12,02/02/2024,Alimentos,36,Masculino,44.31,3
dce6f957-54c5-45a4-918e-f242c193c21c,13/01/2024,Roupas,54,Feminino,197.03,2
447e79b6-7b34-4352-aceb-9bc18efe01b0,12/03/2024,Roupas,26,Masculino,197.47,4
d2a632ee-a0af-403b-916d-d96aafb52650,02/05/2024,Alimentos,41,Feminino,48.4,6
b871056d-b4c1-40c2-a7b3-c73097a07216,15/04/2024,Eletrônicos,30,Feminino,3963.95,2
93fea8c2-182b-4ca9-85f6-d9e05b48aa20,13/02/2024,Alimentos,61,Feminino,22.89,5
3aef9c9b-8543-4c12-8dad-3a3544c358cc,02/02/2024,Casa & Cozinha,47,Masculino,766.59,1
e1d4d268-64c6-462e-85c4-9086425ce8e7,04/04/2024,Roupas,36,Feminino,51.96,3
1f19211f-83b5-40d9-a18d-96611ca46d3f,05/01/2024,Eletrônicos,58,Masculino,1868.22,1
efce795c-2029-48aa-9f9d-fc4d97ccd8e1,26/04/2024,Casa & Cozinha,27,Masculino,779.02,1
b9f0de26-436b-447c-93a5-9a0265e3c22c,14/03/2024,Roupas,68,Feminino,85.71,2
61e4bad5-1bee-433a-9270-6ffcae3ea72d,08/01/2024,Roupas,59,Feminino,275.6,1
553bd53d-5505-49a0-8c1d-cb07075cd2ec,24/04/2024,Alimentos,61,Masculino,5.53,5
98bd45f3-8ba2-4a5b-b19a-fc7c6a273f31,25/03/2024,Roupas,31,Feminino,180.24,1
ca6308e4-3c57-4610-8967-4ff5356c259a,12/02/2024,Eletrônicos,57,Masculino,3972.24,1
8959708d-f7bb-45fa-8b08-d75994fffc4c,03/04/2024,Casa & Cozinha,65,Feminino,1151.74,1
4417b0d5-6fc7-41af-bd44-e89b886c71d2,19/03/2024,Livros,66,Masculino,130.53,1
bf2768e4-b035-46a4-9da0-e29fc6f92a36,10/01/2024,Livros,37,Masculino,85.02,1
